0; Time; S1posx; S1posy; S1posz; S2posx; S2posy; S2posz; S3posx; S3posy; S3posz; S4posx; S4posy; S4posz; S5posx; S5posy; S5posz; 
546; 5.45; -0.07132848; 1.857671; 0.05238798; 0.08615629; 1.436075; -0.1454632; -0.173332; 1.298544; -0.1972582; 0.003000007; 0.09239738; -1.040231; -0.3755963; 0.01651528; -0.9261144; 
547; 5.46; -0.06635778; 1.853672; 0.0413045; 0.09245976; 1.437028; -0.1494266; -0.1742356; 1.298967; -0.1899602; 0.002984545; 0.09230984; -1.040213; -0.3756092; 0.01650431; -0.9260963; 
548; 5.47; -0.06338595; 1.85155; 0.03601188; 0.09558596; 1.432768; -0.1553681; -0.1705742; 1.293924; -0.1856218; 0.003016312; 0.09242591; -1.040227; -0.3755987; 0.01650269; -0.926105; 
549; 5.48; -0.06007462; 1.849339; 0.03094702; 0.09849724; 1.425102; -0.163661; -0.166702; 1.286085; -0.1829978; 0.002965923; 0.09229077; -1.040221; -0.3756039; 0.01651888; -0.9260992; 
550; 5.49; -0.04904575; 1.843254; 0.01843596; 0.09731272; 1.382336; -0.1966634; -0.1476798; 1.248978; -0.176047; 0.003003626; 0.09239654; -1.040227; -0.3755952; 0.0165014; -0.9260961; 
551; 5.5; -0.04904575; 1.843254; 0.01843596; 0.09731272; 1.382336; -0.1966634; -0.1476798; 1.248978; -0.176047; 0.003003626; 0.09239654; -1.040227; -0.3755952; 0.0165014; -0.9260961; 
552; 5.51; -0.04176814; 1.840047; 0.01332442; 0.09090248; 1.340748; -0.2142611; -0.1314889; 1.236653; -0.1666805; 0.003003355; 0.09241878; -1.040225; -0.3756084; 0.01650197; -0.9260995; 
553; 5.52; -0.03864263; 1.838821; 0.01189715; 0.0879252; 1.318126; -0.2194469; -0.1242407; 1.238725; -0.1608078; 0.002945968; 0.09229634; -1.040259; -0.3755992; 0.01647633; -0.9260824; 
554; 5.53; -0.03864263; 1.838821; 0.01189715; 0.0879252; 1.318126; -0.2194469; -0.1242407; 1.238725; -0.1608078; 0.002945968; 0.09229634; -1.040259; -0.3755992; 0.01647633; -0.9260824; 
555; 5.54; -0.03408644; 1.837203; 0.01092457; 0.0832083; 1.275355; -0.2193512; -0.1311885; 1.252018; -0.1596295; 0.002966421; 0.09238024; -1.040246; -0.3755921; 0.01647561; -0.9260806; 
556; 5.55; -0.03408644; 1.837203; 0.01092457; 0.0832083; 1.275355; -0.2193512; -0.1311885; 1.252018; -0.1596295; 0.002966421; 0.09238024; -1.040246; -0.3755921; 0.01647561; -0.9260806; 
557; 5.56; -0.0330037; 1.837005; 0.01131316; 0.08221383; 1.256477; -0.2156424; -0.1401917; 1.262298; -0.1614998; 0.002929782; 0.09227042; -1.04025; -0.3755959; 0.01648675; -0.9260806; 
558; 5.57; -0.0330037; 1.837005; 0.01131316; 0.08221383; 1.256477; -0.2156424; -0.1401917; 1.262298; -0.1614998; 0.002929782; 0.09227042; -1.04025; -0.3755959; 0.01648675; -0.9260806; 
559; 5.58; -0.03494355; 1.83886; 0.01589494; 0.08075257; 1.219136; -0.1969202; -0.1619677; 1.306815; -0.1644157; 0.002950961; 0.09229118; -1.040283; -0.375599; 0.01649399; -0.9261163; 
560; 5.59; -0.03742488; 1.84001; 0.01817891; 0.08335918; 1.219613; -0.1922495; -0.1637404; 1.322089; -0.1625185; 0.002935176; 0.09228165; -1.040246; -0.3755788; 0.01646998; -0.9260848; 
561; 5.6; -0.04043706; 1.84133; 0.0209649; 0.08650266; 1.222879; -0.1895022; -0.1642804; 1.335005; -0.1594705; 0.002962355; 0.0923254; -1.040269; -0.3756067; 0.01647915; -0.9260947; 
562; 5.61; -0.04408818; 1.842946; 0.02416137; 0.08955202; 1.227592; -0.1875002; -0.1648016; 1.345427; -0.156239; 0.002925942; 0.09225567; -1.040251; -0.3755992; 0.01648383; -0.926083; 
563; 5.62; -0.04812379; 1.844619; 0.0274916; 0.09208048; 1.233873; -0.1857063; -0.1652394; 1.352381; -0.1533978; 0.002930295; 0.09227744; -1.040249; -0.3755981; 0.01649557; -0.9260757; 
564; 5.63; -0.04812379; 1.844619; 0.0274916; 0.09208048; 1.233873; -0.1857063; -0.1652394; 1.352381; -0.1533978; 0.002930295; 0.09227744; -1.040249; -0.3755981; 0.01649557; -0.9260757; 
565; 5.64; -0.04812379; 1.844619; 0.0274916; 0.09208048; 1.233873; -0.1857063; -0.1652394; 1.352381; -0.1533978; 0.002930295; 0.09227744; -1.040249; -0.3755981; 0.01649557; -0.9260757; 
566; 5.65; -0.04812379; 1.844619; 0.0274916; 0.09208048; 1.233873; -0.1857063; -0.1652394; 1.352381; -0.1533978; 0.002930295; 0.09227744; -1.040249; -0.3755981; 0.01649557; -0.9260757; 
567; 5.66; -0.04812379; 1.844619; 0.0274916; 0.09208048; 1.233873; -0.1857063; -0.1652394; 1.352381; -0.1533978; 0.002930295; 0.09227744; -1.040249; -0.3755981; 0.01649557; -0.9260757; 
568; 5.67; -0.04812379; 1.844619; 0.0274916; 0.09208048; 1.233873; -0.1857063; -0.1652394; 1.352381; -0.1533978; 0.002930295; 0.09227744; -1.040249; -0.3755981; 0.01649557; -0.9260757; 
569; 5.68; -0.04812379; 1.844619; 0.0274916; 0.09208048; 1.233873; -0.1857063; -0.1652394; 1.352381; -0.1533978; 0.002930295; 0.09227744; -1.040249; -0.3755981; 0.01649557; -0.9260757; 
570; 5.69; -0.04812379; 1.844619; 0.0274916; 0.09208048; 1.233873; -0.1857063; -0.1652394; 1.352381; -0.1533978; 0.002930295; 0.09227744; -1.040249; -0.3755981; 0.01649557; -0.9260757; 
571; 5.7; -0.04812379; 1.844619; 0.0274916; 0.09208048; 1.233873; -0.1857063; -0.1652394; 1.352381; -0.1533978; 0.002930295; 0.09227744; -1.040249; -0.3755981; 0.01649557; -0.9260757; 
572; 5.71; -0.04812379; 1.844619; 0.0274916; 0.09208048; 1.233873; -0.1857063; -0.1652394; 1.352381; -0.1533978; 0.002930295; 0.09227744; -1.040249; -0.3755981; 0.01649557; -0.9260757; 
573; 5.72; -0.04812379; 1.844619; 0.0274916; 0.09208048; 1.233873; -0.1857063; -0.1652394; 1.352381; -0.1533978; 0.002930295; 0.09227744; -1.040249; -0.3755981; 0.01649557; -0.9260757; 
574; 5.73; -0.04812379; 1.844619; 0.0274916; 0.09208048; 1.233873; -0.1857063; -0.1652394; 1.352381; -0.1533978; 0.002930295; 0.09227744; -1.040249; -0.3755981; 0.01649557; -0.9260757; 
575; 5.74; -0.07674786; 1.854852; 0.06249489; 0.1039822; 1.359815; -0.1633283; -0.1566026; 1.304434; -0.1943045; 0.002964662; 0.09235494; -1.040245; -0.375597; 0.01648553; -0.9261001; 
576; 5.75; -0.08252697; 1.861186; 0.09119575; 0.1092827; 1.376449; -0.1606092; -0.1568881; 1.293687; -0.1942329; 0.002981298; 0.09230691; -1.040218; -0.3756061; 0.01650196; -0.9260955; 
577; 5.76; -0.08252697; 1.861186; 0.09119575; 0.1092827; 1.376449; -0.1606092; -0.1568881; 1.293687; -0.1942329; 0.002981298; 0.09230691; -1.040218; -0.3756061; 0.01650196; -0.9260955; 
578; 5.77; -0.0821381; 1.862012; 0.09827325; 0.117905; 1.405765; -0.1540057; -0.1599292; 1.290319; -0.1917229; 0.003019818; 0.09239428; -1.040217; -0.3755854; 0.01649329; -0.9260885; 
579; 5.78; -0.0821381; 1.862012; 0.09827325; 0.117905; 1.405765; -0.1540057; -0.1599292; 1.290319; -0.1917229; 0.003019818; 0.09239428; -1.040217; -0.3755854; 0.01649329; -0.9260885; 
580; 5.79; -0.07846045; 1.865587; 0.1117427; 0.1308169; 1.433496; -0.1488079; -0.1772938; 1.299653; -0.190014; 0.00299549; 0.09231631; -1.040207; -0.3756058; 0.01648966; -0.9260907; 
581; 5.8; -0.07846045; 1.865587; 0.1117427; 0.1308169; 1.433496; -0.1488079; -0.1772938; 1.299653; -0.190014; 0.00299549; 0.09231631; -1.040207; -0.3756058; 0.01648966; -0.9260907; 
582; 5.81; -0.07303355; 1.868624; 0.1213851; 0.1394066; 1.434996; -0.1546317; -0.1903191; 1.314017; -0.1908417; 0.002988105; 0.09231409; -1.040219; -0.3755996; 0.01650296; -0.9260918; 
583; 5.82; -0.07019551; 1.869821; 0.1253256; 0.143028; 1.429589; -0.1622406; -0.1934502; 1.321774; -0.1902791; 0.002995423; 0.09239857; -1.040235; -0.3756011; 0.01650349; -0.9260994; 
584; 5.83; -0.06682399; 1.871196; 0.129365; 0.144995; 1.420094; -0.1729003; -0.193047; 1.32848; -0.1877095; 0.002965342; 0.09228776; -1.040227; -0.3756011; 0.01651158; -0.9261119; 
585; 5.84; -0.06427532; 1.872299; 0.1322493; 0.1457288; 1.406423; -0.1851047; -0.1925168; 1.33451; -0.1847623; 0.002966424; 0.09236079; -1.040253; -0.3756076; 0.0164778; -0.9260912; 
586; 5.85; -0.05876657; 1.87403; 0.1369468; 0.1438089; 1.369163; -0.20697; -0.1909651; 1.344547; -0.1804718; 0.002941237; 0.09227874; -1.040238; -0.3755996; 0.01650725; -0.9260994; 
587; 5.86; -0.05876657; 1.87403; 0.1369468; 0.1438089; 1.369163; -0.20697; -0.1909651; 1.344547; -0.1804718; 0.002941237; 0.09227874; -1.040238; -0.3755996; 0.01650725; -0.9260994; 
588; 5.87; -0.05590066; 1.874783; 0.1385844; 0.1418487; 1.347248; -0.215325; -0.190757; 1.350891; -0.1798761; 0.002945953; 0.09229483; -1.040271; -0.3756137; 0.01648423; -0.9260851; 
589; 5.88; -0.05343363; 1.875273; 0.1402418; 0.1398054; 1.325202; -0.2206291; -0.1931785; 1.357617; -0.1826316; 0.002930634; 0.09228905; -1.040245; -0.3756067; 0.01647924; -0.9261064; 
590; 5.89; -0.05117655; 1.875391; 0.1411743; 0.1381695; 1.305313; -0.2213592; -0.1945574; 1.367877; -0.1801849; 0.002940152; 0.09229177; -1.040288; -0.3755969; 0.01649765; -0.9261066; 
591; 5.9; -0.04915607; 1.875637; 0.1419765; 0.1369082; 1.291891; -0.2178866; -0.1973494; 1.377239; -0.1789467; 0.002949614; 0.0923349; -1.040219; -0.3755909; 0.0164795; -0.9260784; 
592; 5.91; -0.04749036; 1.875532; 0.1422843; 0.1373218; 1.285935; -0.2141516; -0.1999636; 1.386004; -0.1770023; 0.002945658; 0.09230053; -1.040241; -0.3756036; 0.01649811; -0.9261026; 
593; 5.92; -0.04648193; 1.875384; 0.1421479; 0.1378801; 1.283587; -0.21088; -0.202077; 1.392159; -0.1746544; 0.002956498; 0.09236193; -1.040263; -0.3755863; 0.01649544; -0.926085; 
594; 5.93; -0.04562271; 1.874546; 0.1389069; 0.1325706; 1.294055; -0.2026158; -0.2003327; 1.390573; -0.1711155; 0.002931786; 0.09229362; -1.040248; -0.3756054; 0.01647898; -0.9260885; 
595; 5.94; -0.04605114; 1.874277; 0.1367446; 0.1291023; 1.304572; -0.2004696; -0.2000836; 1.381413; -0.1746646; 0.002974131; 0.09239151; -1.04025; -0.3755962; 0.01646952; -0.926084; 
596; 5.95; -0.04605114; 1.874277; 0.1367446; 0.1291023; 1.304572; -0.2004696; -0.2000836; 1.381413; -0.1746646; 0.002974131; 0.09239151; -1.04025; -0.3755962; 0.01646952; -0.926084; 
597; 5.96; -0.04763759; 1.873753; 0.130705; 0.1216736; 1.331508; -0.1953121; -0.1961312; 1.353447; -0.186334; 0.002930883; 0.09232913; -1.040232; -0.3755894; 0.01650609; -0.9261051; 
598; 5.97; -0.04874492; 1.873472; 0.1269328; 0.1185626; 1.346137; -0.1917616; -0.192266; 1.336324; -0.1922785; 0.002944585; 0.09228348; -1.040254; -0.375598; 0.01649712; -0.9261189; 
599; 5.98; -0.04989466; 1.873123; 0.1226378; 0.1158743; 1.361383; -0.1875708; -0.1880474; 1.317895; -0.1973126; 0.002937044; 0.09227328; -1.040238; -0.375606; 0.01647455; -0.9260959; 
600; 5.99; -0.05108879; 1.872609; 0.1179093; 0.1137502; 1.376508; -0.1827594; -0.1834273; 1.300135; -0.2016965; 0.002934042; 0.09229804; -1.040239; -0.3755898; 0.01650766; -0.9261054; 
601; 6; -0.05108879; 1.872609; 0.1179093; 0.1137502; 1.376508; -0.1827594; -0.1834273; 1.300135; -0.2016965; 0.002934042; 0.09229804; -1.040239; -0.3755898; 0.01650766; -0.9261054; 
602; 6.01; -0.05329939; 1.871166; 0.1072176; 0.111632; 1.403512; -0.1725681; -0.1741861; 1.278932; -0.1975112; 0.002938715; 0.09228153; -1.040251; -0.3755989; 0.01649036; -0.9260879; 
603; 6.02; -0.05418745; 1.870166; 0.1012609; 0.1126987; 1.41385; -0.1677273; -0.1737471; 1.275685; -0.1916513; 0.002955902; 0.09237577; -1.040258; -0.3755905; 0.01649075; -0.9260802; 
604; 6.03; -0.05418745; 1.870166; 0.1012609; 0.1126987; 1.41385; -0.1677273; -0.1737471; 1.275685; -0.1916513; 0.002955902; 0.09237577; -1.040258; -0.3755905; 0.01649075; -0.9260802; 
605; 6.04; -0.05523508; 1.867593; 0.08853897; 0.1160654; 1.423651; -0.160507; -0.1806266; 1.270387; -0.1847578; 0.002943049; 0.09231047; -1.040242; -0.3755985; 0.01648288; -0.9260823; 
606; 6.05; -0.05523508; 1.867593; 0.08853897; 0.1160654; 1.423651; -0.160507; -0.1806266; 1.270387; -0.1847578; 0.002943049; 0.09231047; -1.040242; -0.3755985; 0.01648288; -0.9260823; 
607; 6.06; -0.05461601; 1.864079; 0.07573624; 0.1213847; 1.413646; -0.1665256; -0.1843322; 1.269259; -0.1790452; 0.00294941; 0.092297; -1.040245; -0.3755874; 0.01649679; -0.9260913; 
608; 6.07; -0.05342606; 1.861943; 0.06954761; 0.1229911; 1.402413; -0.1736115; -0.1822841; 1.268416; -0.1759049; 0.002947661; 0.09229238; -1.040237; -0.3755984; 0.01648696; -0.9260989; 
609; 6.08; -0.05150073; 1.859574; 0.06349737; 0.1233158; 1.38814; -0.1817556; -0.1786771; 1.265791; -0.1731147; 0.002942525; 0.0923357; -1.040233; -0.3755848; 0.01650387; -0.9260954; 
610; 6.09; -0.04890899; 1.857181; 0.05771275; 0.1230517; 1.369866; -0.190012; -0.1742202; 1.261551; -0.1702981; 0.002955014; 0.09229745; -1.040256; -0.3755931; 0.01648184; -0.9260807; 
611; 6.1; -0.0458455; 1.8547; 0.05207327; 0.1221731; 1.349545; -0.1974865; -0.1690908; 1.255688; -0.1668724; 0.002935236; 0.09228053; -1.040252; -0.3756007; 0.01647949; -0.9261099; 
612; 6.11; -0.04218556; 1.852213; 0.04665306; 0.1203741; 1.326956; -0.2036212; -0.1636557; 1.248506; -0.1625122; 0.002940899; 0.09229323; -1.040252; -0.3755981; 0.01647795; -0.926088; 
613; 6.12; -0.04218556; 1.852213; 0.04665306; 0.1203741; 1.326956; -0.2036212; -0.1636557; 1.248506; -0.1625122; 0.002940899; 0.09229323; -1.040252; -0.3755981; 0.01647795; -0.926088; 
614; 6.13; -0.04218556; 1.852213; 0.04665306; 0.1203741; 1.326956; -0.2036212; -0.1636557; 1.248506; -0.1625122; 0.002940899; 0.09229323; -1.040252; -0.3755981; 0.01647795; -0.926088; 
615; 6.14; -0.04218556; 1.852213; 0.04665306; 0.1203741; 1.326956; -0.2036212; -0.1636557; 1.248506; -0.1625122; 0.002940899; 0.09229323; -1.040252; -0.3755981; 0.01647795; -0.926088; 
616; 6.15; -0.04218556; 1.852213; 0.04665306; 0.1203741; 1.326956; -0.2036212; -0.1636557; 1.248506; -0.1625122; 0.002940899; 0.09229323; -1.040252; -0.3755981; 0.01647795; -0.926088; 
617; 6.16; -0.04218556; 1.852213; 0.04665306; 0.1203741; 1.326956; -0.2036212; -0.1636557; 1.248506; -0.1625122; 0.002940899; 0.09229323; -1.040252; -0.3755981; 0.01647795; -0.926088; 
618; 6.17; -0.04218556; 1.852213; 0.04665306; 0.1203741; 1.326956; -0.2036212; -0.1636557; 1.248506; -0.1625122; 0.002940899; 0.09229323; -1.040252; -0.3755981; 0.01647795; -0.926088; 
619; 6.18; -0.02292727; 1.836775; 0.02546561; 0.1246138; 1.204391; -0.1806039; -0.120987; 1.246583; -0.1335054; 0.002951013; 0.09234008; -1.040273; -0.3756131; 0.01647122; -0.9260923; 
620; 6.19; -0.02228278; 1.835644; 0.02397178; 0.121921; 1.202243; -0.1754583; -0.1279466; 1.254564; -0.1383113; 0.002932065; 0.09231697; -1.040273; -0.3755971; 0.01649557; -0.9260923; 
621; 6.2; -0.02228278; 1.835644; 0.02397178; 0.121921; 1.202243; -0.1754583; -0.1279466; 1.254564; -0.1383113; 0.002932065; 0.09231697; -1.040273; -0.3755971; 0.01649557; -0.9260923; 
622; 6.21; -0.02274461; 1.834606; 0.02185071; 0.1132642; 1.207249; -0.1652699; -0.1484478; 1.277598; -0.1483433; 0.002933664; 0.09229883; -1.040251; -0.3756095; 0.01648534; -0.9261093; 
623; 6.22; -0.02365332; 1.834643; 0.02143698; 0.1090987; 1.213356; -0.1618847; -0.1587749; 1.292577; -0.1518945; 0.002946025; 0.09229377; -1.040241; -0.3755916; 0.01648799; -0.9260811; 
624; 6.23; -0.0249909; 1.834996; 0.02131425; 0.1052081; 1.221099; -0.1590317; -0.1662795; 1.309076; -0.1525369; 0.002952309; 0.09237464; -1.040264; -0.3755857; 0.01649776; -0.9261035; 
625; 6.24; -0.02668071; 1.835629; 0.02151172; 0.1020252; 1.230279; -0.1559987; -0.1702811; 1.325551; -0.1513084; 0.002944417; 0.09229267; -1.040247; -0.3755957; 0.01648669; -0.926081; 
626; 6.25; -0.02668071; 1.835629; 0.02151172; 0.1020252; 1.230279; -0.1559987; -0.1702811; 1.325551; -0.1513084; 0.002944417; 0.09229267; -1.040247; -0.3755957; 0.01648669; -0.926081; 
627; 6.26; -0.0311606; 1.837579; 0.02265201; 0.09601811; 1.252202; -0.1490346; -0.1759866; 1.353795; -0.1466044; 0.002939919; 0.09228499; -1.040254; -0.3756057; 0.01649869; -0.9260789; 
628; 6.27; -0.03380645; 1.838854; 0.02373041; 0.09270843; 1.264735; -0.1453861; -0.1789445; 1.365527; -0.1450477; 0.002933877; 0.09226567; -1.040258; -0.3755991; 0.01649747; -0.9260779; 
629; 6.28; -0.03380645; 1.838854; 0.02373041; 0.09270843; 1.264735; -0.1453861; -0.1789445; 1.365527; -0.1450477; 0.002933877; 0.09226567; -1.040258; -0.3755991; 0.01649747; -0.9260779; 
630; 6.29; -0.03946141; 1.841676; 0.02700505; 0.08628251; 1.294697; -0.1388774; -0.1849533; 1.384503; -0.1479948; 0.002915; 0.09227155; -1.040255; -0.3755903; 0.01650533; -0.9260858; 
631; 6.3; -0.04222444; 1.843267; 0.0292971; 0.08395375; 1.312175; -0.1361817; -0.1862423; 1.391382; -0.1514041; 0.002963082; 0.0923785; -1.040254; -0.3755972; 0.01649392; -0.9260842; 
632; 6.31; -0.04483653; 1.844892; 0.03189809; 0.08289372; 1.3311; -0.1337469; -0.187293; 1.395769; -0.1565422; 0.002952203; 0.09236954; -1.040265; -0.3756081; 0.01649119; -0.9260808; 
633; 6.32; -0.04727257; 1.846614; 0.03481063; 0.08288579; 1.350259; -0.1311489; -0.1877512; 1.397107; -0.1625099; 0.002970813; 0.09237733; -1.040254; -0.3755938; 0.01650828; -0.9260961; 
634; 6.33; -0.049684; 1.848078; 0.03790811; 0.08426674; 1.370029; -0.1283154; -0.1876017; 1.395574; -0.168833; 0.002956887; 0.09238727; -1.040256; -0.37559; 0.0164795; -0.926078; 
635; 6.34; -0.05192996; 1.849696; 0.0412419; 0.08647799; 1.389355; -0.1247252; -0.1871154; 1.392097; -0.1759529; 0.002979077; 0.0924069; -1.04025; -0.3756025; 0.0164841; -0.9260849; 
636; 6.35; -0.05394568; 1.851368; 0.0447776; 0.0898408; 1.407771; -0.1210599; -0.1854; 1.387324; -0.1833369; 0.002933247; 0.09227258; -1.040247; -0.3756047; 0.01648403; -0.9260723; 
637; 6.36; -0.05593388; 1.852884; 0.04835046; 0.09346858; 1.42494; -0.1176492; -0.1827796; 1.381033; -0.1907221; 0.002944807; 0.09230144; -1.040249; -0.3756134; 0.01646334; -0.9260828; 
638; 6.37; -0.05762427; 1.854322; 0.0519596; 0.09767833; 1.440486; -0.1143536; -0.1793741; 1.374332; -0.1972596; 0.002939347; 0.09227976; -1.040244; -0.3755946; 0.01648372; -0.926096; 
639; 6.38; -0.05915479; 1.855735; 0.05551276; 0.1016992; 1.454401; -0.1118801; -0.1757989; 1.367899; -0.2029223; 0.002968812; 0.09237391; -1.040269; -0.3755965; 0.01648524; -0.9260767; 
640; 6.39; -0.06023471; 1.857018; 0.05913854; 0.1053863; 1.466612; -0.1102107; -0.1728072; 1.362944; -0.2075624; 0.002974273; 0.09238828; -1.040255; -0.3755899; 0.01649149; -0.926105; 
641; 6.4; -0.06121367; 1.858272; 0.06247756; 0.1092785; 1.477671; -0.1097268; -0.1715758; 1.36268; -0.2095734; 0.002967108; 0.0923762; -1.040257; -0.3755917; 0.01649661; -0.9260821; 
642; 6.41; -0.06169758; 1.859429; 0.0658379; 0.1125484; 1.48734; -0.1098024; -0.1729873; 1.368653; -0.2096658; 0.002969075; 0.09242797; -1.040247; -0.3755971; 0.01649852; -0.9261025; 
643; 6.42; -0.06181006; 1.860474; 0.06905737; 0.1157864; 1.495245; -0.1111884; -0.1773794; 1.377777; -0.2094471; 0.00293247; 0.09229787; -1.040277; -0.3755888; 0.01649494; -0.9260782; 
644; 6.43; -0.0617366; 1.861507; 0.07206734; 0.1187307; 1.501124; -0.1137334; -0.1844306; 1.387899; -0.2110993; 0.002956702; 0.09234055; -1.040232; -0.3756034; 0.01649214; -0.9260778; 
645; 6.44; -0.06128803; 1.862452; 0.07476977; 0.121188; 1.50429; -0.1177529; -0.192428; 1.39894; -0.2134902; 0.00294119; 0.09226213; -1.040245; -0.3756023; 0.01649858; -0.9261042; 
646; 6.45; -0.06080509; 1.863403; 0.07712133; 0.1225968; 1.504314; -0.1235704; -0.1997988; 1.411641; -0.2153978; 0.00293274; 0.09227114; -1.040259; -0.375603; 0.01647535; -0.9260917; 
647; 6.46; -0.06008605; 1.864481; 0.07930997; 0.1226041; 1.500762; -0.1315243; -0.2053159; 1.425734; -0.2168749; 0.002953855; 0.09230135; -1.040272; -0.375594; 0.01649047; -0.9260787; 
648; 6.47; -0.05958437; 1.865272; 0.08097918; 0.1214962; 1.493602; -0.1418128; -0.2072204; 1.440269; -0.2159415; 0.002936566; 0.09228574; -1.04025; -0.3755903; 0.01648454; -0.9260856; 
649; 6.48; -0.05917111; 1.865938; 0.08240351; 0.1196947; 1.483379; -0.1541212; -0.2074289; 1.454482; -0.2136031; 0.002938807; 0.0922752; -1.040253; -0.3756022; 0.01650636; -0.9260778; 
650; 6.49; -0.05887888; 1.866331; 0.0834071; 0.1170694; 1.469395; -0.1665771; -0.2077048; 1.46825; -0.2107626; 0.002934806; 0.09229731; -1.040244; -0.3755985; 0.0164731; -0.9260851; 
651; 6.5; -0.05888264; 1.866863; 0.08464261; 0.1143675; 1.45196; -0.178624; -0.2089483; 1.482796; -0.2081105; 0.00294481; 0.09227451; -1.040254; -0.3755996; 0.01649663; -0.9260882; 
652; 6.51; -0.0591673; 1.867114; 0.08533921; 0.1112421; 1.431301; -0.1894652; -0.2117955; 1.49831; -0.2057449; 0.002943801; 0.09227619; -1.040247; -0.3756013; 0.01649511; -0.9260889; 
653; 6.52; -0.0591673; 1.867114; 0.08533921; 0.1112421; 1.431301; -0.1894652; -0.2117955; 1.49831; -0.2057449; 0.002943801; 0.09227619; -1.040247; -0.3756013; 0.01649511; -0.9260889; 
654; 6.53; -0.0591673; 1.867114; 0.08533921; 0.1112421; 1.431301; -0.1894652; -0.2117955; 1.49831; -0.2057449; 0.002943801; 0.09227619; -1.040247; -0.3756013; 0.01649511; -0.9260889; 
655; 6.54; -0.06129274; 1.866745; 0.08590002; 0.100501; 1.355271; -0.2065397; -0.2241508; 1.549111; -0.1969497; 0.002947089; 0.09227084; -1.040251; -0.3755873; 0.0164843; -0.9260921; 
656; 6.55; -0.06129274; 1.866745; 0.08590002; 0.100501; 1.355271; -0.2065397; -0.2241508; 1.549111; -0.1969497; 0.002947089; 0.09227084; -1.040251; -0.3755873; 0.0164843; -0.9260921; 
657; 6.56; -0.06393991; 1.865744; 0.08524445; 0.09320649; 1.312996; -0.1982417; -0.2284977; 1.576012; -0.1887123; 0.002929987; 0.09226333; -1.040252; -0.3755833; 0.01648593; -0.9260871; 
658; 6.57; -0.06551609; 1.86505; 0.08454287; 0.08889699; 1.301332; -0.1894764; -0.2286594; 1.584779; -0.1874039; 0.002974612; 0.0924154; -1.040277; -0.3755896; 0.0164829; -0.9260815; 
659; 6.58; -0.06551609; 1.86505; 0.08454287; 0.08889699; 1.301332; -0.1894764; -0.2286594; 1.584779; -0.1874039; 0.002974612; 0.0924154; -1.040277; -0.3755896; 0.0164829; -0.9260815; 
660; 6.59; -0.06895606; 1.86327; 0.08245873; 0.07995798; 1.287398; -0.1721763; -0.2316609; 1.593735; -0.1979658; 0.002933644; 0.09227693; -1.040253; -0.375598; 0.01647003; -0.9260791; 
